entity_id,state,last_changed
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-12T03:24:51.574Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-12T03:25:21.464Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-12T03:25:51.575Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-12T03:26:21.486Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-12T03:27:51.627Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T03:28:51.596Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T03:34:21.685Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T03:39:21.486Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T03:44:21.534Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T03:49:21.706Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T03:54:21.566Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T03:55:51.537Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T03:59:21.592Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T04:00:51.520Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T04:01:21.646Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T04:01:51.738Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T04:02:21.646Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T04:02:51.755Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T04:05:21.626Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T04:05:51.536Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T04:06:21.867Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T04:11:21.746Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T04:16:21.894Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T04:21:21.562Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T04:26:21.731Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T04:31:21.781Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T04:36:21.740Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T04:41:21.599Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-12T04:43:21.579Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T04:53:21.673Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T05:03:21.696Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-12T05:08:21.625Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T05:13:21.734Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-12T05:18:21.872Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T05:23:21.805Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T05:28:21.951Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T05:33:21.753Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T05:34:21.896Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T05:39:21.722Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T05:44:21.860Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-12T05:44:51.932Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-12T05:49:51.917Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T05:54:51.998Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T05:59:51.852Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-12T06:04:52.163Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T06:14:52.197Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T06:19:52.187Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-12T06:24:52.323Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T06:34:52.197Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T06:39:52.158Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T06:44:52.230Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-12T06:47:22.349Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-12T06:52:22.311Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-12T06:57:22.301Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T07:17:22.367Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T07:27:22.406Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-12T07:29:22.265Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-12T07:34:22.377Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T07:39:22.301Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T07:44:22.287Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-12T07:49:22.340Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-12T07:54:22.402Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T07:58:52.277Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-12T08:00:52.384Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T08:03:52.364Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T08:08:52.278Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T08:11:22.558Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-12T08:13:22.419Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T08:14:52.388Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T08:19:52.283Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-12T08:22:22.400Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T08:24:22.448Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T08:29:22.550Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T08:30:52.399Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T08:33:22.420Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T08:43:22.594Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T08:48:22.511Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T08:58:22.568Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-12T09:03:22.458Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T09:04:22.448Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T09:09:22.562Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T09:14:22.478Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T09:19:22.649Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T09:24:22.563Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T09:29:22.649Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T09:31:52.580Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T09:36:52.498Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T09:41:22.500Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T09:42:52.507Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T09:44:52.738Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T09:48:22.567Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T09:53:22.675Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-12T09:56:22.644Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T10:00:52.561Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T10:05:52.658Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-12T10:10:52.570Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T10:14:22.627Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T10:19:22.574Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T10:24:22.653Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T10:29:22.767Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T10:34:22.695Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-12T10:36:22.761Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T10:37:52.745Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-12T10:40:52.657Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T10:45:52.771Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T10:55:52.803Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T11:00:52.783Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T11:03:52.813Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T11:08:52.983Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T11:13:52.570Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T11:18:52.774Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-12T11:23:52.690Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T11:26:52.857Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T11:31:52.770Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T11:36:52.688Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T11:40:52.861Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T11:45:52.790Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T11:50:52.885Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-12T11:53:52.834Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T11:58:52.752Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T12:03:52.672Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T12:08:52.842Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T12:13:52.921Z
sensor.xiaomi_va3_a62c_hcho_density,0.062,2024-08-12T12:15:22.834Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-12T12:15:52.914Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-12T12:16:52.874Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-12T12:17:52.999Z
sensor.xiaomi_va3_a62c_hcho_density,0.082,2024-08-12T12:18:52.796Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-12T12:21:52.795Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-12T12:22:22.876Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T12:22:52.704Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T12:25:52.807Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T12:30:52.978Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T12:40:53.021Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T12:50:53.047Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T12:55:53.150Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T13:00:53.073Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T13:05:53.179Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T13:15:52.988Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T13:25:53.030Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T13:30:52.954Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T13:35:53.068Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T13:50:53.024Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T13:55:53.139Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T14:00:53.056Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T14:15:53.185Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T14:20:53.102Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T14:25:53.234Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T14:35:53.245Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T14:45:53.275Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T14:50:53.203Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T14:55:53.315Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T15:00:53.220Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T15:15:53.400Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T15:25:53.408Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T15:30:53.547Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T15:35:53.437Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T15:50:53.385Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T15:55:53.495Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T16:05:53.526Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T16:10:53.445Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T16:15:53.551Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T16:30:53.521Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T16:40:53.534Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T16:45:53.550Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T16:46:53.532Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T16:48:23.690Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T16:48:53.852Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T16:49:23.720Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T16:49:53.589Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T16:51:23.692Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T16:56:23.551Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T17:01:23.721Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T17:06:23.582Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T17:21:23.554Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T17:26:23.641Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-12T17:33:53.781Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-12T17:35:23.684Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T17:45:23.691Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T18:00:23.830Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T18:05:23.752Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T18:15:23.804Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T18:20:23.922Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T18:30:23.946Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T18:35:23.870Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T18:40:23.747Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T18:55:23.912Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T19:00:24.033Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T19:10:24.056Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T19:15:23.976Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T19:20:24.086Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T19:30:23.895Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T19:52:54.008Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T19:53:54.022Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T19:55:54.118Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T19:56:54.108Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T19:58:54.229Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T19:59:53.992Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T20:00:54.018Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T20:03:54.119Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T20:06:54.180Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T20:07:54.207Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T20:14:54.187Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T20:15:53.996Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T20:17:54.042Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T20:18:54.312Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T20:19:54.122Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T20:20:54.163Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-12T20:25:54.218Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T20:30:54.176Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T21:05:54.144Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T21:10:54.314Z
sensor.xiaomi_va3_a62c_hcho_density,0.062,2024-08-12T21:18:54.430Z
sensor.xiaomi_va3_a62c_hcho_density,0.047,2024-08-12T21:19:24.510Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-12T21:19:54.278Z
sensor.xiaomi_va3_a62c_hcho_density,0.06,2024-08-12T21:21:54.358Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-12T21:22:24.424Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-12T21:27:24.281Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-12T21:32:24.450Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-12T21:37:24.525Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-12T21:42:24.503Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-12T21:47:24.335Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-12T21:52:24.508Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-12T22:07:24.410Z
sensor.xiaomi_va3_a62c_hcho_density,0.076,2024-08-12T22:22:24.612Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-12T22:27:24.473Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-12T22:32:24.424Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-12T22:47:24.532Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-12T22:52:24.707Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-12T22:57:24.666Z
sensor.xiaomi_va3_a62c_hcho_density,0.076,2024-08-12T23:22:24.735Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-12T23:47:24.688Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-12T23:57:24.745Z
sensor.xiaomi_va3_a62c_hcho_density,0.084,2024-08-13T00:01:54.878Z
sensor.xiaomi_va3_a62c_hcho_density,0.082,2024-08-13T00:02:24.816Z
sensor.xiaomi_va3_a62c_hcho_density,0.081,2024-08-13T00:03:54.917Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-13T00:05:24.738Z
sensor.xiaomi_va3_a62c_hcho_density,0.076,2024-08-13T00:11:24.976Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-13T00:11:54.826Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-13T00:14:24.897Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-13T00:16:24.755Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-13T00:20:24.899Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T00:21:24.868Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-13T00:23:54.909Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-13T00:43:54.962Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-13T00:48:55.127Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T00:58:54.950Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-13T01:08:54.955Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-13T01:11:24.953Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-13T01:11:55.284Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-13T01:12:24.972Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-13T01:12:54.863Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-13T01:14:25.390Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T01:14:55.312Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T01:15:24.966Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-13T01:15:55.065Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T01:20:55.053Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T01:25:55.086Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-13T01:35:55.076Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-13T01:42:55.282Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-13T01:43:55.258Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-13T01:48:55.035Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-13T01:49:55.153Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-13T01:53:25.213Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-13T01:53:55.124Z
sensor.xiaomi_va3_a62c_hcho_density,0.06,2024-08-13T02:00:25.168Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-13T02:00:55.004Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-13T02:01:55.127Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-13T02:02:55.053Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-13T02:05:25.182Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-13T02:07:25.125Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-13T02:07:55.215Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-13T02:09:55.437Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T02:14:55.099Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-13T02:19:55.158Z
sensor.xiaomi_va3_a62c_hcho_density,0.055,2024-08-13T02:21:25.166Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-13T02:21:55.305Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-13T02:22:25.206Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T02:27:25.386Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-13T02:32:25.528Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-13T02:32:55.578Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-13T02:33:25.414Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T02:33:55.516Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T02:34:25.397Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-13T02:34:55.528Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T02:35:25.205Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-13T02:35:55.507Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T02:36:25.198Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-13T02:36:55.498Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-13T02:37:25.219Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-13T02:42:25.318Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T02:52:25.349Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-13T02:53:55.368Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T02:58:55.340Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-13T03:02:55.529Z
sensor.xiaomi_va3_a62c_hcho_density,0.06,2024-08-13T03:06:55.431Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-13T03:07:25.420Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-13T03:08:55.376Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-13T03:13:55.358Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T03:18:55.541Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T03:23:55.480Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-13T03:33:55.459Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-13T03:37:25.470Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T03:42:25.389Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T03:47:25.598Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T03:52:25.518Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T03:57:25.686Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T04:02:25.549Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T04:07:25.729Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-13T04:12:25.430Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-13T04:17:25.539Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-13T04:22:25.458Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-13T04:27:25.787Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T04:32:25.579Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T04:37:25.469Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-13T04:41:55.597Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-13T04:44:55.608Z
